id	node1	label	node2
Q1125121-alias-en-7	Q1125121	alias	'ASPS'@en
Q1125121-alias-en-4	Q1125121	alias	'Advanced Sleep Phase Syndrome'@en
Q1125121-alias-en-2	Q1125121	alias	'Advanced sleep phase syndrome'@en
Q1125121-alias-en-3	Q1125121	alias	'circadian rhythm sleep disorder, advanced sleep phase type'@en
Q1125121-alias-en-6	Q1125121	alias	'circadian rhythm sleep disorder, advanced sleep phase'@en
Q1125121-alias-en-1	Q1125121	alias	'familial advanced sleep-phase syndrome'@en
Q1125121-alias-en-5	Q1125121	alias	'sleep-wake schedule disorder, advanced phase type'@en
Q1128595-alias-en-1	Q1128595	alias	'Pulmonary arterial hypertension'@en
Q11312280-alias-en-7	Q11312280	alias	'ACTH Hypersecretion, Pituitary'@en
Q11312280-alias-en-8	Q11312280	alias	'Adrenocorticotropic Hormone, Inappropriate Secretion'@en
Q11312280-alias-en-1	Q11312280	alias	'Overproduction of ACTH'@en
Q11312280-alias-en-6	Q11312280	alias	'Pituitary Cushing Disease'@en
Q11312280-alias-en-3	Q11312280	alias	'Pituitary Cushing Diseases'@en
Q11312280-alias-en-5	Q11312280	alias	'Pituitary Cushing Syndrome'@en
Q11312280-alias-en-2	Q11312280	alias	'pituitary-dependent Cushing disease'@en
Q11312280-alias-en-4	Q11312280	alias	'pituitary-dependent Cushing\\\\'s disease'@en
Q1135705-alias-en-5	Q1135705	alias	'1,4-Dihydro-1-deoxy-1\\\\',4-didehydro-5\\\\'-(2-methylpropyl)-1-oxorifamycin xiv'@en
Q1135705-alias-en-7	Q1135705	alias	'4-Deoxo-3,4-(2-spiro(N-isobutyl-4-piperidyl)-2,5-dihydro-1H-imidazo)-rifamycin S'@en
Q1135705-alias-en-3	Q1135705	alias	'4-N-Isobutylspiropiperidylrifamycin S'@en
Q1135705-alias-en-2	Q1135705	alias	'Ansamicin'@en
Q1135705-alias-en-6	Q1135705	alias	'Ansamycin'@en
Q1135705-alias-en-1	Q1135705	alias	'LM-427'@en
Q1135705-alias-en-4	Q1135705	alias	'Mycobutin (tn)'@en
Q1135705-alias-en-8	Q1135705	alias	'Mycobutin'@en
Q1135705-alias-en-9	Q1135705	alias	'Rifabutin'@en
Q1135705-alias-en-10	Q1135705	alias	'Rifabutina'@en
Q1135705-alias-en-11	Q1135705	alias	'Rifabutine'@en
Q1135705-alias-en-12	Q1135705	alias	'Rifabutinum'@en
Q1136940-alias-en-3	Q1136940	alias	'Pain, Nerve'@en
Q1136940-alias-en-2	Q1136940	alias	'Pain, Neuropathic'@en
Q1136940-alias-en-4	Q1136940	alias	'Paroxysmal Nerve Pain'@en
Q1136940-alias-en-1	Q1136940	alias	'Paroxysmal Nerve Pains'@en
Q1148337-alias-en-8	Q1148337	alias	'Adult HCC'@en
Q1148337-alias-en-10	Q1148337	alias	'Adult Hepatocellular Carcinoma'@en
Q1148337-alias-en-9	Q1148337	alias	'Adult Primary Carcinoma of Liver Cell'@en
Q1148337-alias-en-11	Q1148337	alias	'Adult Primary Carcinoma of the Liver Cell'@en
Q1148337-alias-en-13	Q1148337	alias	'Adult Primary Hepatoma'@en
Q1148337-alias-en-7	Q1148337	alias	'Adult Primary Liver Cell Carcinoma'@en
Q1148337-alias-en-14	Q1148337	alias	'Carcinoma, Hepatocellular'@en
Q1148337-alias-en-2	Q1148337	alias	'HCC'@en
Q1148337-alias-en-12	Q1148337	alias	'Hepatocellular Cancer'@en
Q1148337-alias-en-6	Q1148337	alias	'Hepatocellular carcinoma, HCC'@en
Q1148337-alias-en-3	Q1148337	alias	'Hepatoma'@en
Q1148337-alias-en-4	Q1148337	alias	'adult Hepatoma'@en
Q1148337-alias-en-5	Q1148337	alias	'adult primary hepatocellular carcinoma'@en
Q1148337-alias-en-1	Q1148337	alias	'malignant hepatoma'@en
Q1149042-alias-en-8	Q1149042	alias	'Cystine diathesis'@en
Q1149042-alias-en-5	Q1149042	alias	'Cystine disease'@en
Q1149042-alias-en-1	Q1149042	alias	'Cystine storage disease'@en
Q1149042-alias-en-7	Q1149042	alias	'Cystinoses'@en
Q1149042-alias-en-3	Q1149042	alias	'Cystinosis (disorder) [Ambiguous]'@en
Q1149042-alias-en-2	Q1149042	alias	'Cystinosis (disorder)'@en
Q1149042-alias-en-4	Q1149042	alias	'Cystinosis [dup] (disorder)'@en
Q1149042-alias-en-6	Q1149042	alias	'Protein defect of cystin transport'@en
Q117121-alias-en-1	Q117121	alias	'Cerebral pseudosclerosis (disorder)'@en
Q117121-alias-en-6	Q117121	alias	'Cerebral pseudosclerosis'@en
Q117121-alias-en-8	Q117121	alias	'WD'@en
Q117121-alias-en-2	Q117121	alias	'Westphal pseudosclerosis'@en
Q117121-alias-en-3	Q117121	alias	'Westphal-Strumpell syndrome (disorder)'@en
Q117121-alias-en-7	Q117121	alias	'Westphal-Strumpell syndrome'@en
Q117121-alias-en-10	Q117121	alias	'Wilson Disease'@en
Q117121-alias-en-5	Q117121	alias	'Wilson\\\\'s disease'@en
Q117121-alias-en-9	Q117121	alias	'Wnd'@en
Q117121-alias-en-4	Q117121	alias	'hepatolenticular degeneration'@en
Q11712575-alias-en-1	Q11712575	alias	'Urge incontinence'@en
Q11793790-alias-en-6	Q11793790	alias	'Neoplasm of Ovary'@en
Q11793790-alias-en-3	Q11793790	alias	'Neoplasm of the Ovary'@en
Q11793790-alias-en-9	Q11793790	alias	'Ovarian Neoplasm'@en
Q11793790-alias-en-2	Q11793790	alias	'Ovarian Tumor'@en
Q11793790-alias-en-7	Q11793790	alias	'Ovarian Tumors'@en
Q11793790-alias-en-1	Q11793790	alias	'Tumor of Ovary'@en
Q11793790-alias-en-5	Q11793790	alias	'Tumor of the Ovary'@en
Q11793790-alias-en-11	Q11793790	alias	'ovarian neoplasms'@en
Q11793790-alias-en-10	Q11793790	alias	'ovarian tumor'@en
Q11793790-alias-en-8	Q11793790	alias	'ovary neoplasm (disease)'@en
Q11793790-alias-en-4	Q11793790	alias	'ovary tumor'@en
Q118551-alias-en-13	Q118551	alias	'6-O-Methylerythromycin a'@en
Q118551-alias-en-9	Q118551	alias	'6-O-Methylerythromycin'@en
Q118551-alias-en-14	Q118551	alias	'6-O-methyl erythromycin'@en
Q118551-alias-en-6	Q118551	alias	'A-56268'@en
Q118551-alias-en-16	Q118551	alias	'ABBOTT-56268'@en
Q118551-alias-en-3	Q118551	alias	'Biaxin Xl Pac'@en
Q118551-alias-en-1	Q118551	alias	'Biaxin Xl'@en
Q118551-alias-en-2	Q118551	alias	'Biaxin'@en
Q118551-alias-en-15	Q118551	alias	'CLA'@en
Q118551-alias-en-11	Q118551	alias	'CLARITHROMYCIN'@en
Q118551-alias-en-5	Q118551	alias	'Clarithromycin Extended Release'@en
Q118551-alias-en-17	Q118551	alias	'Clarithromycin'@en
Q118551-alias-en-12	Q118551	alias	'Clarithromycina'@en
Q118551-alias-en-8	Q118551	alias	'Clarithromycine'@en
Q118551-alias-en-10	Q118551	alias	'Clarithromycinum'@en
Q118551-alias-en-7	Q118551	alias	'Klaricid'@en
Q118551-alias-en-4	Q118551	alias	'TE-031'@en
Q1200239-alias-en-3	Q1200239	alias	'DERMATOFIBROSARCOMA PROTUBERANS'@en
Q1200239-alias-en-5	Q1200239	alias	'DERMATOFIBROSARCOMA PROTUBERANS; DFSP'@en
Q1200239-alias-en-4	Q1200239	alias	'DFSP'@en
Q1200239-alias-en-1	Q1200239	alias	'Dermatofibrosarcoma'@en
Q1200239-alias-en-2	Q1200239	alias	'Familial dermatofibrosarcoma protuberans (subtype)'@en
Q1200239-alias-en-6	Q1200239	alias	'Giant Cell Fibroblastoma'@en
Q1200239-alias-en-7	Q1200239	alias	'Metastatic dermatofibrosarcoma protuberans (subtype)'@en
Q12078-alias-en-1	Q12078	alias	'malignant neoplasm'@en
Q12078-alias-en-ca-1	Q12078	alias	'malignant neoplasm'@en-ca
Q12078-alias-en-gb-1	Q12078	alias	'malignant neoplasm'@en-gb
Q12078-alias-en-2	Q12078	alias	'malignant tumor'@en
Q12078-alias-en-ca-2	Q12078	alias	'malignant tumour'@en-ca
Q12078-alias-en-gb-2	Q12078	alias	'malignant tumour'@en-gb
Q12078-alias-en-3	Q12078	alias	'primary cancer'@en
Q12078-alias-en-ca-3	Q12078	alias	'primary cancer'@en-ca
Q12078-alias-en-gb-3	Q12078	alias	'primary cancer'@en-gb
Q12136-alias-en-6	Q12136	alias	'condition'@en
Q12136-alias-en-5	Q12136	alias	'disease of anatomical entity'@en
Q12136-alias-en-10	Q12136	alias	'disease or disorder'@en
Q12136-alias-en-11	Q12136	alias	'disease or disorder, non-neoplastic'@en
Q12136-alias-en-9	Q12136	alias	'diseases and disorders'@en
Q12136-alias-en-12	Q12136	alias	'diseases'@en
Q12136-alias-en-7	Q12136	alias	'disorder'@en
Q12136-alias-en-13	Q12136	alias	'disorders'@en
Q12136-alias-en-3	Q12136	alias	'illness'@en
Q12136-alias-en-1	Q12136	alias	'medical condition'@en
Q12136-alias-en-2	Q12136	alias	'medical disorder'@en
Q12136-alias-en-8	Q12136	alias	'other disease'@en
Q12136-alias-en-4	Q12136	alias	'sickness'@en
Q12140-alias-en-3	Q12140	alias	'drug'@en
Q12140-alias-en-1	Q12140	alias	'medicine'@en
Q12140-alias-en-2	Q12140	alias	'pharmaceutical drug'@en
Q12140-alias-en-4	Q12140	alias	'pharmaceutical'@en
Q12152-alias-en-1	Q12152	alias	'MI'@en
Q12152-alias-en-3	Q12152	alias	'heart attack'@en
Q12152-alias-en-2	Q12152	alias	'infarctus myocardii acutus'@en
Q12152-alias-en-4	Q12152	alias	'myocardial infarct'@en
Q1215575-alias-en-13	Q1215575	alias	'(+)-(S)-6-Methoxy-alpha-methyl-2-naphthaleneacetic acid'@en
Q1215575-alias-en-62	Q1215575	alias	'(+)-(S)-6-Methoxy-α-methyl-2-naphthaleneacetic acid'@en
Q1215575-alias-en-9	Q1215575	alias	'(+)-(S)-Naproxen'@en
Q1215575-alias-en-12	Q1215575	alias	'(+)-2-(6-Methoxy-2-naphthyl)propionic acid'@en
Q1215575-alias-en-10	Q1215575	alias	'(+)-2-(Methoxy-2-naphthyl)-propionic acid'@en
Q1215575-alias-en-59	Q1215575	alias	'(+)-2-(Methoxy-2-naphthyl)-propionsäure'@en
Q1215575-alias-en-11	Q1215575	alias	'(+)-Naproxen'@en
Q1215575-alias-en-5	Q1215575	alias	'(S)-(+)-2-(6-Methoxy-2-naphthyl)propionic acid'@en
Q1215575-alias-en-8	Q1215575	alias	'(S)-(+)-Naproxen'@en
Q1215575-alias-en-7	Q1215575	alias	'(S)-2-(6-Methoxy-2-naphthyl)propanoic acid'@en
Q1215575-alias-en-4	Q1215575	alias	'(S)-2-(6-Methoxy-2-naphthyl)propionic acid'@en
Q1215575-alias-en-6	Q1215575	alias	'(S)-6-Methoxy-alpha-methyl-2-naphthaleneacetic acid'@en
Q1215575-alias-en-60	Q1215575	alias	'(S)-Naproxen'@en
Q1215575-alias-en-1	Q1215575	alias	'(S)-naproxen'@en
Q1215575-alias-en-54	Q1215575	alias	'2-(6-Methoxy-2-naphthyl)propionic acid'@en
Q1215575-alias-en-41	Q1215575	alias	'Acusprain'@en
Q1215575-alias-en-2	Q1215575	alias	'Aleve®'@en
Q1215575-alias-en-38	Q1215575	alias	'Anexopen'@en
Q1215575-alias-en-52	Q1215575	alias	'Apronax'@en
Q1215575-alias-en-51	Q1215575	alias	'Artagen'@en
Q1215575-alias-en-33	Q1215575	alias	'Arthrisil'@en
Q1215575-alias-en-28	Q1215575	alias	'Artrixen'@en
Q1215575-alias-en-30	Q1215575	alias	'Artroxen'@en
Q1215575-alias-en-20	Q1215575	alias	'Atiflan'@en
Q1215575-alias-en-25	Q1215575	alias	'Axer'@en
Q1215575-alias-en-42	Q1215575	alias	'Bipronyl'@en
Q1215575-alias-en-22	Q1215575	alias	'Calosen'@en
Q1215575-alias-en-26	Q1215575	alias	'Clinosyn'@en
Q1215575-alias-en-21	Q1215575	alias	'Congex'@en
Q1215575-alias-en-27	Q1215575	alias	'D-Naproxen'@en
Q1215575-alias-en-18	Q1215575	alias	'DL Naproxen'@en
Q1215575-alias-en-50	Q1215575	alias	'DL-Naproxen'@en
Q1215575-alias-en-24	Q1215575	alias	'Danaprox'@en
Q1215575-alias-en-40	Q1215575	alias	'Daprox'@en
Q1215575-alias-en-15	Q1215575	alias	'Diocodal'@en
Q1215575-alias-en-53	Q1215575	alias	'Duk'@en
Q1215575-alias-en-43	Q1215575	alias	'Dysmenalgit N'@en
Q1215575-alias-en-45	Q1215575	alias	'Dysmenalgit'@en
Q1215575-alias-en-17	Q1215575	alias	'Ec-Naprosyn'@en
Q1215575-alias-en-58	Q1215575	alias	'Equiproxen'@en
Q1215575-alias-en-56	Q1215575	alias	'Flexipen'@en
Q1215575-alias-en-34	Q1215575	alias	'Floginax'@en
Q1215575-alias-en-29	Q1215575	alias	'Fuxen'@en
Q1215575-alias-en-23	Q1215575	alias	'Genoxen'@en
Q1215575-alias-en-35	Q1215575	alias	'Lefaine'@en
Q1215575-alias-en-46	Q1215575	alias	'Leniartil'@en
Q1215575-alias-en-36	Q1215575	alias	'Nafasol'@en
Q1215575-alias-en-57	Q1215575	alias	'Naixan'@en
Q1215575-alias-en-44	Q1215575	alias	'Nalyxan'@en
Q1215575-alias-en-39	Q1215575	alias	'Napflam'@en
Q1215575-alias-en-14	Q1215575	alias	'Napmel'@en
Q1215575-alias-en-49	Q1215575	alias	'Naposin'@en
Q1215575-alias-en-63	Q1215575	alias	'Naprolag'@en
Q1215575-alias-en-16	Q1215575	alias	'Naprosyne'@en
Q1215575-alias-en-3	Q1215575	alias	'Naprosy®'@en
Q1215575-alias-en-19	Q1215575	alias	'Naproxen Sodium'@en
Q1215575-alias-en-61	Q1215575	alias	'Naproxen'@en
Q1215575-alias-en-55	Q1215575	alias	'Naproxene'@en
Q1215575-alias-en-37	Q1215575	alias	'Naproxeno'@en
Q1215575-alias-en-47	Q1215575	alias	'Naproxenum'@en
Q1215575-alias-en-64	Q1215575	alias	'Naproxène'@en
Q1215575-alias-en-32	Q1215575	alias	'Novonaprox'@en
Q1215575-alias-en-31	Q1215575	alias	'Nycopren'@en
Q1215575-alias-en-48	Q1215575	alias	'Opipramol'@en
Q12156-alias-en-1	Q12156	alias	'Plasmodium infection'@en
Q12156-alias-en-2	Q12156	alias	'induced malaria'@en
Q12174-alias-en-2	Q12174	alias	'corpulence'@en
Q12174-alias-en-1	Q12174	alias	'fatness'@en
Q12174-alias-en-5	Q12174	alias	'over-weight'@en
Q12174-alias-en-3	Q12174	alias	'overfatness'@en
Q12174-alias-en-4	Q12174	alias	'overweight'@en
Q12192-alias-en-5	Q12192	alias	'Pneumonia'@en
Q12192-alias-en-1	Q12192	alias	'acute pneumonia'@en
Q12192-alias-en-3	Q12192	alias	'inflammation of lung tissue'@en
Q12192-alias-en-4	Q12192	alias	'inflammation of lungs'@en
Q12192-alias-en-2	Q12192	alias	'lung inflammation'@en
Q12204-alias-en-3	Q12204	alias	'In the clinic. Tuberculosis'@en
Q12204-alias-en-4	Q12204	alias	'TB'@en
Q12204-alias-en-2	Q12204	alias	'Tuberculosis'@en
Q12204-alias-en-7	Q12204	alias	'consumption'@en
Q12204-alias-en-1	Q12204	alias	'hydrothorax'@en
Q12204-alias-en-6	Q12204	alias	'phthisis pulmonalis'@en
Q12204-alias-en-5	Q12204	alias	'phthisis'@en
Q12206-alias-en-1	Q12206	alias	'DM'@en
Q12206-alias-en-2	Q12206	alias	'diabetes'@en
Q122224-alias-en-3	Q122224	alias	'Contraception'@en
Q122224-alias-en-1	Q122224	alias	'anticonception'@en
Q122224-alias-en-4	Q122224	alias	'birth control'@en
Q122224-alias-en-2	Q122224	alias	'pregnancy prevention'@en
Q123251-alias-en-2	Q123251	alias	'Follicle Center Lymphoma'@en
Q123251-alias-en-3	Q123251	alias	'Follicular low grade B-cell lymphoma (disorder)'@en
Q123251-alias-en-9	Q123251	alias	'Follicular lymphoma, FL'@en
Q123251-alias-en-4	Q123251	alias	'Follicular non-Hodgkin\\\\'s lymphoma (disorder)'@en
Q123251-alias-en-5	Q123251	alias	'Giant follicular lymphosarcoma'@en
Q123251-alias-en-11	Q123251	alias	'Lymphoma, Follicular'@en
Q123251-alias-en-10	Q123251	alias	'follicular lymphoma'@en
Q123251-alias-en-6	Q123251	alias	'malignant lymphoma, follicle centre'@en
Q123251-alias-en-7	Q123251	alias	'malignant lymphoma, nodular NOS (morphologic abnormality)'@en
Q123251-alias-en-8	Q123251	alias	'nodular lymphoma (Brill - Symmers disease)'@en
Q123251-alias-en-1	Q123251	alias	'nodular lymphoma'@en
Q12415847-alias-en-2	Q12415847	alias	'E2'@en
Q12415847-alias-en-3	Q12415847	alias	'EST003'@en
Q12415847-alias-en-1	Q12415847	alias	'oestradiol'@en
Q1257318-alias-en-2	Q1257318	alias	'1-(6-Bromo-2-methoxy-quinolin-3-yl)-4-dimethylamino-2-naphthalen-1-yl-1-phenyl-butan-2-ol'@en
Q1257318-alias-en-5	Q1257318	alias	'Bedaquilina'@en
Q1257318-alias-en-9	Q1257318	alias	'Bedaquiline'@en
Q1257318-alias-en-4	Q1257318	alias	'Bedaquilinum'@en
Q1257318-alias-en-6	Q1257318	alias	'R 207910'@en
Q1257318-alias-en-8	Q1257318	alias	'R207910'@en
Q1257318-alias-en-7	Q1257318	alias	'TMC 207'@en
Q1257318-alias-en-3	Q1257318	alias	'TMC-207'@en
Q1257318-alias-en-1	Q1257318	alias	'TMC207'@en
Q1262161-alias-en-1	Q1262161	alias	'LHON'@en
Q1262161-alias-en-7	Q1262161	alias	'Laber\\\\'shereditary optic neuropathy'@en
Q1262161-alias-en-8	Q1262161	alias	'Leber Hereditary Optic Neuropathy'@en
Q1262161-alias-en-2	Q1262161	alias	'Leber optic atrophy'@en
Q1262161-alias-en-6	Q1262161	alias	'Leber\\\\'s hereditary optic neuropathy'@en
Q1262161-alias-en-4	Q1262161	alias	'Leber\\\\'s optic atrophy (disorder)'@en
Q1262161-alias-en-3	Q1262161	alias	'Leber\\\\'s optic atrophy'@en
Q1262161-alias-en-9	Q1262161	alias	'Optic Atrophy, Hereditary, Leber'@en
Q1262161-alias-en-5	Q1262161	alias	'optic atrophy, Leber\\\\'s'@en
Q127076-alias-en-5	Q127076	alias	'barfing'@en
Q127076-alias-en-2	Q127076	alias	'emesis'@en
Q127076-alias-en-4	Q127076	alias	'puking'@en
Q127076-alias-en-6	Q127076	alias	'retching'@en
Q127076-alias-en-gb-1	Q127076	alias	'sick'@en-gb
Q127076-alias-en-3	Q127076	alias	'throwing up'@en
Q127076-alias-en-1	Q127076	alias	'vomit'@en
Q128581-alias-en-5	Q128581	alias	'Breast disorder'@en
Q128581-alias-en-1	Q128581	alias	'malignant neoplasm of breast'@en
Q128581-alias-en-2	Q128581	alias	'malignant tumor of the breast'@en
Q128581-alias-en-3	Q128581	alias	'mammary cancer'@en
Q128581-alias-en-4	Q128581	alias	'primary breast cancer'@en
Q1313510-alias-en-9	Q1313510	alias	'HPP'@en
Q1313510-alias-en-8	Q1313510	alias	'Phosphoethanolaminuria'@en
Q1313510-alias-en-7	Q1313510	alias	'Rathburn disease'@en
Q1313510-alias-en-1	Q1313510	alias	'childhood hypophosphatasia (disorder)'@en
Q1313510-alias-en-5	Q1313510	alias	'childhood hypophosphatasia'@en
Q1313510-alias-en-3	Q1313510	alias	'deficiency of alkaline phosphatase (disorder) [Ambiguous]'@en
Q1313510-alias-en-2	Q1313510	alias	'deficiency of alkaline phosphatase (disorder)'@en
Q1313510-alias-en-6	Q1313510	alias	'deficiency of alkaline phosphatase'@en
Q1313510-alias-en-4	Q1313510	alias	'hypophospatasia, childhood'@en
Q131755-alias-en-1	Q131755	alias	'BP'@en
Q131755-alias-en-3	Q131755	alias	'depressione bipolare'@en
Q131755-alias-en-2	Q131755	alias	'depressione maniacale'@en
Q131755-alias-en-11	Q131755	alias	'disturbo affettivo bipolare maniacale'@en
Q131755-alias-en-13	Q131755	alias	'disturbo affettivo bipolare'@en
Q131755-alias-en-8	Q131755	alias	'disturbo bipolare maniacale I.'@en
Q131755-alias-en-6	Q131755	alias	'disturbo bipolare misto'@en
Q131755-alias-en-5	Q131755	alias	'disturbo maniacale'@en
Q131755-alias-en-7	Q131755	alias	'disturbo maniaco-depressivo'@en
Q131755-alias-en-4	Q131755	alias	'fase maniacale del disturbo bipolare'@en
Q131755-alias-en-17	Q131755	alias	'follia circolare'@en
Q131755-alias-en-10	Q131755	alias	'ipomania mania'@en
Q131755-alias-en-14	Q131755	alias	'malattia bipolare'@en
Q131755-alias-en-15	Q131755	alias	'malattia maniaco-depressiva'@en
Q131755-alias-en-9	Q131755	alias	'mania ipomania'@en
Q131755-alias-en-12	Q131755	alias	'psicopatico depressivo-maniacale.'@en
Q131755-alias-en-16	Q131755	alias	'psicosi maniaco-depressiva'@en
Q1318776-alias-en-17	Q1318776	alias	'(+)-testosterone'@en
Q1318776-alias-en-15	Q1318776	alias	'(+-)-8-iso-testosterone'@en
Q1318776-alias-en-19	Q1318776	alias	'(+-)-retrotestosterone'@en
Q1318776-alias-en-10	Q1318776	alias	'(+-)-testosterone'@en
Q1318776-alias-en-27	Q1318776	alias	'(17b)-17-hydroxy-androst-4-en-3-one'@en
Q1318776-alias-en-34	Q1318776	alias	'(1S,2R,10R,11S,14S,15S)-14-hydroxy-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-en-5-one'@en
Q1318776-alias-en-3	Q1318776	alias	'13-Iso-testosterone'@en
Q1318776-alias-en-20	Q1318776	alias	'17-Hydroxy-10,13-dimethyl-1,2,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-cyclopenta[a]phenanthren-3-one'@en
Q1318776-alias-en-13	Q1318776	alias	'17-Hydroxy-D4-androsten-3-one'@en
Q1318776-alias-en-39	Q1318776	alias	'17-Hydroxy-androst-4-en-3-one'@en
Q1318776-alias-en-4	Q1318776	alias	'17a-Hydroxy-(13a)-androst-4-en-3-one'@en
Q1318776-alias-en-23	Q1318776	alias	'17a-Hydroxy-13a-androst-4-en-3-one'@en
Q1318776-alias-en-24	Q1318776	alias	'17a-Hydroxy-14b-androst-4-en-3-one'@en
Q1318776-alias-en-36	Q1318776	alias	'17a-Hydroxy-androst-4-en-3-one'@en
Q1318776-alias-en-18	Q1318776	alias	'17b-Hydroxy-(10a)-androst-4-en-3-one'@en
Q1318776-alias-en-12	Q1318776	alias	'17b-Hydroxy-(13a)-androst-4-en-3-one'@en
Q1318776-alias-en-5	Q1318776	alias	'17b-Hydroxy-(8a)-androst-4-en-3-one'@en
Q1318776-alias-en-32	Q1318776	alias	'17b-Hydroxy-(8a,10a)-androst-4-en-3-one'@en
Q1318776-alias-en-38	Q1318776	alias	'17b-Hydroxy-(9b)-androst-4-en-3-one'@en
Q1318776-alias-en-41	Q1318776	alias	'17b-Hydroxy-(9b,10a)-androst-4-en-3-one'@en
Q1318776-alias-en-7	Q1318776	alias	'17b-Hydroxy-13a-androst-4-en-3-one'@en
Q1318776-alias-en-6	Q1318776	alias	'17b-Hydroxy-8a-androst-4-en-3-one'@en
Q1318776-alias-en-9	Q1318776	alias	'17b-Hydroxy-D4-androsten-3-one'@en
Q1318776-alias-en-42	Q1318776	alias	'17b-Hydroxy-androst-4-en-3-on'@en
Q1318776-alias-en-8	Q1318776	alias	'17b-Hydroxy-androst-4-en-3-one'@en
Q1318776-alias-en-40	Q1318776	alias	'17b-Hydroxyandrost-4-en-3-one'@en
Q1318776-alias-en-30	Q1318776	alias	'17b-Hydroxyandrost-4-ene-3-one'@en
Q1318776-alias-en-26	Q1318776	alias	'17b-Testosterone'@en
Q1318776-alias-en-44	Q1318776	alias	'17beta-Hydroxy-4-androsten-3-one'@en
Q1318776-alias-en-49	Q1318776	alias	'17beta-hydroxy-4-androsten-3-one'@en
Q1318776-alias-en-2	Q1318776	alias	'4-Androsten-3-one-17b-ol'@en
Q1318776-alias-en-1	Q1318776	alias	'4-androsten-17beta-ol-3-one'@en
Q1318776-alias-en-48	Q1318776	alias	'4-androsten-17β-ol-3-one'@en
Q1318776-alias-en-22	Q1318776	alias	'8-Iso-testosterone'@en
Q1318776-alias-en-31	Q1318776	alias	'9b,10a-Testosterone'@en
Q1318776-alias-en-29	Q1318776	alias	'9b-Testosterone'@en
Q1318776-alias-en-25	Q1318776	alias	'Androst-4-en-17b-ol-3-one'@en
Q1318776-alias-en-43	Q1318776	alias	'Androst-4-ene-17b-ol-3-one'@en
Q1318776-alias-en-37	Q1318776	alias	'D4-Androsten-17b-ol-3-one'@en
Q1318776-alias-en-16	Q1318776	alias	'Lumitestosteron'@en
Q1318776-alias-en-47	Q1318776	alias	'Mertestate'@en
Q1318776-alias-en-21	Q1318776	alias	'Rac-17b-hydroxy-(13a)androst-4-en-3-one'@en
Q1318776-alias-en-14	Q1318776	alias	'Rac-17b-hydroxy-(8a)-androst-4-en-3-one'@en
Q1318776-alias-en-35	Q1318776	alias	'Rac-17b-hydroxy-(9b,10a)androst-4-en-3-one'@en
Q1318776-alias-en-28	Q1318776	alias	'Rac-17b-hydroxy-androst-4-en-3-one'@en
Q1318776-alias-en-11	Q1318776	alias	'Retrotestosterone'@en
Q1318776-alias-en-53	Q1318776	alias	'Testosteron'@en
Q1318776-alias-en-45	Q1318776	alias	'Testosterona'@en
Q1318776-alias-en-52	Q1318776	alias	'Testosterone'@en
Q1318776-alias-en-50	Q1318776	alias	'Testosteronum'@en
Q1318776-alias-en-46	Q1318776	alias	'Testostérone'@en
